title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
Aucity Studio AMBER 上衣 - 修身露脐船领上衣,白色，M,6.5,https://cf.shopee.vn/file/vn-11134207-7ras8-mbrw3ueycodu1f,http://shopee.vn/product/425588274/25934697496,Women Clothes,Tops,IVCN202606090770,251370835321 ,https://detail.1688.com/offer/696959703106.html?spm=a26352.b28411319.offerlist.23.f4b81e62wVTnH1,,2026/6/9,25934697496,,,3,T-shirts
Aucity Studio AMBER 上衣 - 修身露脐船领上衣,黑色，S,6.5,https://cf.shopee.vn/file/vn-11134207-7ras8-mbrw3wruwfhudd,http://shopee.vn/product/425588274/25934697496,Women Clothes,Tops,IVCN202606090770,256531832590 ,https://detail.1688.com/offer/696959703106.html?spm=a26352.b28411319.offerlist.23.f4b81e62wVTnH1,,2026/6/9,25934697496,,,3,T-shirts
BEMYCHIC BETTY TOP 系带露脐上衣,白色，S,30.47,https://cf.shopee.co.th/file/th-11134207-81zte-mdw093ltqjuo35,http://shopee.co.th/product/403586658/27030695348,Women Clothes,Tops,IVCN202606090785,198437367927 ,https://detail.1688.com/offer/970316016189.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i136&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27030695348,,,2,Tanks & Camisoles
BEMYCHIC BETTY TOP 系带露脐上衣,白色，M,30.76,https://cf.shopee.co.th/file/th-11134207-81zte-mdw093ltqjuo35,http://shopee.co.th/product/403586658/27030695348,Women Clothes,Tops,IVCN202606090785,198437367928 ,https://detail.1688.com/offer/907412381063.html?spm=a26352.b28411319.offerlist.6.79841e62zD5acn,,2026/6/9,27030695348,,,2,Tanks & Camisoles
AHOLICBKK | 婴儿T恤 THE SEA 风格衬衫,天蓝色，M,19.99,https://cf.shopee.co.th/file/th-11134207-7rash-m73z97xrsf1r89,http://shopee.co.th/product/1074402349/27104714043,Women Clothes,Tops,IVCN202606090788,69889439618 ,https://detail.1688.com/offer/971490992287.html?spm=a26352.b28411319/2508.0.0,,2026/6/9,27104714043,,,2,T-shirts
AHOLICBKK | 婴儿T恤 THE SEA 风格衬衫,天蓝色，S,19.99,https://cf.shopee.co.th/file/th-11134207-7rash-m73z97xrsf1r89,http://shopee.co.th/product/1074402349/27104714043,Women Clothes,Tops,IVCN202606090788,69889439617 ,https://detail.1688.com/offer/971490992287.html?spm=a26352.b28411319/2508.0.0,,2026/6/9,27104714043,,,2,T-shirts
Twotwice - Square Essence T恤 *现货发售*,米白色，S,22.5,https://cf.shopee.co.th/file/th-11134207-81zto-mfkpogy5e5fveb,http://shopee.co.th/product/216031/27241956684,Women Clothes,Tops,IVCN202606090792,243934446278 ,https://detail.1688.com/offer/921885010604.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27241956684,,,3,T-shirts
Twotwice - Square Essence T恤 *现货发售*,米白色，M,22.5,https://cf.shopee.co.th/file/th-11134207-81zto-mfkpogy5e5fveb,http://shopee.co.th/product/216031/27241956684,Women Clothes,Tops,IVCN202606090792,243934446279 ,https://detail.1688.com/offer/921885010604.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27241956684,,,3,T-shirts
Twotwice - Square Essence T恤 *现货发售*,黑色，M,22.5,https://cf.shopee.co.th/file/th-11134207-81zti-mfkpodkeamtk2e,http://shopee.co.th/product/216031/27241956684,Women Clothes,Tops,IVCN202606090792,243934446281 ,https://detail.1688.com/offer/921885010604.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27241956684,,,3,T-shirts
女士衬衫，复古刺绣，Y2K风格，THELSTUDIOS,白色（签名款），M,30.73,https://cf.shopee.vn/file/vn-11134207-81ztc-mm78d5x039qgdb,http://shopee.vn/product/152865784/27632982328,Women Clothes,Tops,IVCN202606090797,415603079508 ,https://detail.1688.com/offer/899826495162.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f1743dde3db64e1f9e814dd0b425f1de&sessionid=a5934f560a08095e51a95cc17542469f,,2026/6/9,27632982328,,,3,Shirts & Blouses
女士衬衫，复古刺绣，Y2K风格，THELSTUDIOS,白色（签名款），S,30.82,https://cf.shopee.vn/file/vn-11134207-81ztc-mm78d5x039qgdb,http://shopee.vn/product/152865784/27632982328,Women Clothes,Tops,IVCN202606090797,415603079507 ,https://detail.1688.com/offer/899826495162.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f1743dde3db64e1f9e814dd0b425f1de&sessionid=a5934f560a08095e51a95cc17542469f,,2026/6/9,27632982328,,,3,Shirts & Blouses
女士衬衫，复古刺绣，Y2K风格，THELSTUDIOS,白色（签名款），XL,29.99,https://cf.shopee.vn/file/vn-11134207-81ztc-mm78d5x039qgdb,http://shopee.vn/product/152865784/27632982328,Women Clothes,Tops,IVCN202606090797,370708951717 ,https://detail.1688.com/offer/1038727499306.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27632982328,,,3,Shirts & Blouses
你是最棒的🔗👀🙌🏻,JU黑色，S-M,30,https://cf.shopee.co.th/file/th-11134207-7r98r-lvn36x6xjg4d48,http://shopee.co.th/product/161346694/27800755917,Women Clothes,Tops,IVCN202606090803,241709107975 ,https://detail.1688.com/offer/939619205627.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27800755917,,,4,Others
你是最棒的🔗👀🙌🏻,JU黑色，L-XL,30,https://cf.shopee.co.th/file/th-11134207-7r98r-lvn36x6xjg4d48,http://shopee.co.th/product/161346694/27800755917,Women Clothes,Tops,IVCN202606090803,241709107976 ,https://detail.1688.com/offer/939619205627.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27800755917,,,4,Others
你是最棒的🔗👀🙌🏻,JU 奶白色，S-M,30,https://cf.shopee.co.th/file/th-11134207-7r98z-lvn36x6xywd90a,http://shopee.co.th/product/161346694/27800755917,Women Clothes,Tops,IVCN202606090803,241709107977 ,https://detail.1688.com/offer/939619205627.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27800755917,,,4,Others
你是最棒的🔗👀🙌🏻,JU 天蓝色，S-M,30,https://cf.shopee.co.th/file/th-11134207-7r990-lvn36x6xywmyb4,http://shopee.co.th/product/161346694/27800755917,Women Clothes,Tops,IVCN202606090803,241709107979 ,https://detail.1688.com/offer/939619205627.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27800755917,,,4,Others
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,奶油，L,25.22,https://down-th.img.susercontent.com/file/th-11134207-81ztn-moe2de979gr1bf.webp,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79890825097 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,奶油，M,25.41,https://down-th.img.susercontent.com/file/th-11134207-81ztn-moe2de979gr1bf.webp,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464597 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,奶油，S,25.47,https://down-th.img.susercontent.com/file/th-11134207-81ztn-moe2de979gr1bf.webp,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79890825092 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,奶油色，XL,27.15,https://down-th.img.susercontent.com/file/th-11134207-81ztn-moe2de979gr1bf.webp,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464602 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,蜜桃粉色，L,34.86,https://cf.shopee.co.th/file/th-11134207-7ras8-m805txte1u8fb5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464598 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,蜜桃粉色，M,29.98,https://cf.shopee.co.th/file/th-11134207-7ras8-m805txte1u8fb5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79890825095 ,https://detail.1688.com/offer/913785733874.html?spm=a26352.b28411319.offerlist.16.2c961e62X0r4Jr,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,粉桃色，S,34.67,https://cf.shopee.co.th/file/th-11134207-7ras8-m805txte1u8fb5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464607 ,https://detail.1688.com/offer/913785733874.html?spm=a26352.b28411319.offerlist.6.2bbc1e62Eacy1E,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,黑色，L,27.9,https://cf.shopee.co.th/file/th-11134207-7rase-m805try8mtzj49,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,69890955109 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,黑色，M,31.93,https://cf.shopee.co.th/file/th-11134207-7rase-m805try8mtzj49,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79890825093 ,https://detail.1688.com/offer/913785733874.html?spm=a26352.b28411319.offerlist.16.2c961e62X0r4Jr,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,黑色，S,27.9,https://cf.shopee.co.th/file/th-11134207-7rase-m805try8mtzj49,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464592 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,黑色，XL,29.99,https://cf.shopee.co.th/file/th-11134207-7rase-m805try8mtzj49,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464605 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,灰色，M,34.87,https://cf.shopee.co.th/file/th-11134207-7ras9-m805tu1pkdu13e,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79890825094 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,灰色，S,25.68,https://cf.shopee.co.th/file/th-11134207-7ras9-m805tu1pkdu13e,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464593 ,https://detail.1688.com/offer/913785733874.html?spm=a26352.b28411319.offerlist.16.2c961e62X0r4Jr,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,灰色，XL,27.9,https://cf.shopee.co.th/file/th-11134207-7ras9-m805tu1pkdu13e,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464595 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,糖，L,16.5,https://cf.shopee.co.th/file/th-11134207-7ra0j-mdtzwrl11sdqd5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,206224423663 ,https://detail.1688.com/offer/938378079648.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,糖，M,16.5,https://cf.shopee.co.th/file/th-11134207-7ra0j-mdtzwrl11sdqd5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,206224423662 ,https://detail.1688.com/offer/938378079648.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,糖，XL,16.5,https://cf.shopee.co.th/file/th-11134207-7ra0j-mdtzwrl11sdqd5,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,206224423664 ,https://detail.1688.com/offer/938378079648.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,天蓝色，L,29.93,https://cf.shopee.co.th/file/th-11134207-7rase-m805tvt8zeq72a,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464596 ,https://detail.1688.com/offer/888892077122.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
（现货）Bemingtop909（S-XL）- Cody 半拉链 Polo 衫 - 针织 Polo 衫，半拉链领，紧密编织但柔软的面料。,天蓝色，M,25.42,https://cf.shopee.co.th/file/th-11134207-7rase-m805tvt8zeq72a,http://shopee.co.th/product/306079119/27931427802,Women Clothes,Tops,IVCN202606090816,79540464604 ,https://detail.1688.com/offer/825882199420.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,2026/6/9,27931427802,,,21,Polo Shirts
